season,season_type,week,game_id,start_date,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,model_spread,model_total,home_win_prob,market_spread,market_total,home_moneyline,away_moneyline,spread_edge,total_edge,spread_error,total_error,brier,model_pick,bet_tracked,bet_result
2022,regular,12,401415261,2022-11-20T00:00:00,Wyoming,Boise State,17,20,-3,37,,,,,,,,,,,,,,False,
2022,regular,12,401403953,2022-11-20T00:00:00,South Carolina,Tennessee,63,38,25,101,,,,,,,,,,,,,,False,
2022,regular,12,401404115,2022-11-20T00:00:00,Iowa State,Texas Tech,10,14,-4,24,,,,,,,,,,,,,,False,
2022,regular,12,401404118,2022-11-20T00:30:00,Oklahoma,Oklahoma State,28,13,15,41,,,,,,,,,,,,,,False,
2022,regular,12,401403952,2022-11-20T00:30:00,Missouri,New Mexico State,45,14,31,59,,,,,,,,,,,,,,False,
2022,regular,12,401403947,2022-11-20T00:30:00,Arkansas,Ole Miss,42,27,15,69,,,,,,,,,,,,,,False,
2022,regular,12,401404044,2022-11-20T01:00:00,UCLA,USC,45,48,-3,93,-0.998846493455825,78.84974421805266,0.4734541465139879,,,,,,,2.001153506544175,-14.150255781947337,0.22415882885128868,,False,
2022,regular,12,401411171,2022-11-20T01:00:00,Wake Forest,Syracuse,45,35,10,80,,,,,,,,,,,,,,False,
2022,regular,12,401415262,2022-11-20T02:00:00,Air Force,Colorado State,24,12,12,36,,,,,,,,,,,,,,False,
2022,regular,12,401426612,2022-11-20T02:00:00,LSU,UAB,41,10,31,51,7.59380776082275,58.54553460976278,0.6936607721628223,,,,,,,-23.40619223917725,7.5455346097627825,0.09384372251187828,,False,
2022,regular,12,401404042,2022-11-20T02:00:00,Washington,Colorado,54,7,47,61,,,,,,,,,,,,,,False,
2022,regular,12,401415265,2022-11-20T02:45:00,Utah State,San José State,35,31,4,66,,,,,,,,,,,,,,False,
2022,regular,12,401415263,2022-11-20T03:30:00,Nevada,Fresno State,14,41,-27,55,,,,,,,,,,,,,,False,
2022,regular,12,401404043,2022-11-20T03:30:00,Oregon,Utah,20,17,3,37,,,,,,,,,,,,,,False,
2022,regular,12,401415266,2022-11-20T04:00:00,Hawai'i,UNLV,31,25,6,56,,,,,,,,,,,,,,False,
2022,regular,13,401416648,2022-11-23T00:00:00,Miami (OH),Ball State,18,17,1,35,,,,,,,,,,,,,,False,
2022,regular,13,401416649,2022-11-23T00:00:00,Ohio,Bowling Green,38,14,24,52,,,,,,,,,,,,,,False,
2022,regular,13,401403956,2022-11-25T00:00:00,Ole Miss,Mississippi State,22,24,-2,46,,,,,,,,,,,,,,False,
2022,regular,13,401416651,2022-11-25T17:00:00,Western Michigan,Toledo,20,14,6,34,,,,,,,,,,,,,,False,
2022,regular,13,401415269,2022-11-25T17:00:00,Boise State,Utah State,42,23,19,65,,,,,,,,,,,,,,False,
2022,regular,13,401404119,2022-11-25T17:00:00,Texas,Baylor,38,27,11,65,,,,,,,,,,,,,,False,
2022,regular,13,401416650,2022-11-25T17:00:00,Eastern Michigan,Central Michigan,38,19,19,57,,,,,,,,,,,,,,False,
2022,regular,13,401415665,2022-11-25T17:00:00,Cincinnati,Tulane,24,27,-3,51,,,,,,,,,,,,,,False,
2022,regular,13,401404045,2022-11-25T20:00:00,Arizona,Arizona State,38,35,3,73,,,,,,,,,,,,,,False,
2022,regular,13,401411172,2022-11-25T20:30:00,North Carolina,NC State,27,30,-3,57,,,,,,,,,,,,,,False,
2022,regular,13,401403961,2022-11-25T20:30:00,Missouri,Arkansas,29,27,2,56,,,,,,,,,,,,,,False,
2022,regular,13,401415268,2022-11-25T20:30:00,Colorado State,New Mexico,17,0,17,17,,,,,,,,,,,,,,False,
2022,regular,13,401405148,2022-11-25T21:00:00,Iowa,Nebraska,17,24,-7,41,,,,,,,,,,,,,,False,
2022,regular,13,401404046,2022-11-25T21:30:00,California,UCLA,28,35,-7,63,,,,,,,,,,,,,,False,
2022,regular,13,401403958,2022-11-26T00:30:00,Florida State,Florida,45,38,7,83,,,,,,,,,,,,,,False,
2022,regular,13,401415270,2022-11-26T03:00:00,Fresno State,Wyoming,30,0,30,30,,,,,,,,,,,,,,False,
2022,regular,13,401405153,2022-11-26T17:00:00,Ohio State,Michigan,23,45,-22,68,,,,,,,,,,,,,,False,
2022,regular,13,401404144,2022-11-26T17:00:00,Massachusetts,Army,7,44,-37,51,,,,,,,,,,,,,,False,
2022,regular,13,401426615,2022-11-26T17:00:00,Florida Atlantic,Western Kentucky,31,32,-1,63,,,,,,,,,,,,,,False,
2022,regular,13,401405152,2022-11-26T17:00:00,Maryland,Rutgers,37,0,37,37,,,,,,,,,,,,,,False,
2022,regular,13,401403962,2022-11-26T17:00:00,Clemson,South Carolina,30,31,-1,61,,,,,,,,,,,,,,False,
